elapsed_s,time_since_start_ms,timestamp_local,accelerometer_x_mps2,accelerometer_y_mps2,accelerometer_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyroscope_x_radps,gyroscope_y_radps,gyroscope_z_radps,magnetic_field_x_ut,magnetic_field_y_ut,magnetic_field_z_ut,orientation_azimuth_deg,orientation_pitch_deg,orientation_roll_deg,gnss_available
3496.299,3499221,2019-09-08 11:06:05.845,-1.2411,0.9826,10.0493,0.0069999999999999,-0.0113,9.8066,0.0039,0.0138,0.055,-26.62,-27.06,23.38,338.18,-77.52,-148.26,False
3496.4,3499322,2019-09-08 11:06:05.946,-1.0392,0.6697,9.7422,-0.0224,0.0117,9.8065,0.0567,-0.0003,-0.0335,-26.5,-27.19,23.88,341.18,-77.46,-148.04,False
3496.5,3499422,2019-09-08 11:06:06.046,-1.6889,1.2992,9.7116,-0.03,0.0383,9.8065,0.1281,-0.0748,0.0383,-26.25,-27.25,23.38,340.11,-77.61,-147.69,False
3496.6,3499522,2019-09-08 11:06:06.146,-1.1603,0.3299,10.433,0.0155,0.0019,9.8066,0.0162,0.0247,-0.0765,-26.06,-27.69,23.19,339.37,-77.46,-148.12,False
3496.7,3499622,2019-09-08 11:06:06.246,1.1785,0.3787,8.8514,-0.0086,0.0173,9.8066,0.0652,-0.027,0.0092,-26.44,-27.31,23.19,338.49,-77.52,-149.0,False
3496.8,3499722,2019-09-08 11:06:06.346,-0.6389,-3.2291,11.9087,0.0286,0.0123,9.8066,-0.3134,0.1704,-0.0603,-25.75,-27.69,23.06,337.38,-77.54,-149.78,False
3496.9,3499822,2019-09-08 11:06:06.446,1.0555,-0.6235,7.1059,0.0687,-0.0388,9.8062,-0.3259,0.0775,0.0438,-25.87,-28.0,23.56,337.57,-77.83,-151.02,False
3497.0,3499922,2019-09-08 11:06:06.546,0.5488,-1.5595,10.3626,-0.0289,-0.0077,9.8065,-0.5375,0.2585,-0.0596,-26.31,-27.44,22.81,337.59,-77.91,-149.88,False
3497.099,3500021,2019-09-08 11:06:06.645,2.9168,0.4692,9.9191,0.031,-0.0106,9.8065,-0.4029,-0.1572,0.1563,-25.31,-27.69,22.44,338.4,-78.18,-148.88,False
3497.2,3500122,2019-09-08 11:06:06.746,-2.6678,2.4295,11.0963,-0.0078,0.0376,9.8066,0.497,-0.1008,0.201,-26.19,-27.12,23.31,339.08,-78.19,-148.74,False
3497.3,3500222,2019-09-08 11:06:06.846,0.8293,-2.2015,11.7632,0.0076,-0.0252,9.8065,0.4983,0.0377,0.106,-26.25,-27.31,23.25,338.24,-77.81,-149.31,False
3497.399,3500321,2019-09-08 11:06:06.945,1.8826,1.7447,11.0308,0.0111,-0.0034,9.8066,-0.0549,-0.1653,-0.053,-26.0,-27.62,23.44,337.83,-77.85,-149.53,False
3497.499,3500421,2019-09-08 11:06:07.045,-0.5778,2.9116,10.1127,0.0006,0.0055,9.8066,-0.1599,-0.0249,-0.2881,-26.06,-27.69,23.13,337.09,-77.85,-150.15,False
3497.599,3500521,2019-09-08 11:06:07.145,0.8441,-1.4107,9.9377,0.0416,-0.0179,9.8064,-0.2777,0.0676,-0.1487,-25.81,-27.69,22.38,335.13,-78.21,-150.58,False
3497.699,3500621,2019-09-08 11:06:07.245,0.2339,1.6083,8.9012,0.0235,0.02,9.8065,-0.2053,-0.0419,0.031,-25.75,-28.06,22.69,334.6,-78.36,-152.42,False
3497.799,3500721,2019-09-08 11:06:07.345,-1.1529,-0.3946,8.9834,-0.008,0.0005,9.8066,-0.1521,-0.1245,0.0327,-25.44,-27.81,22.69,336.18,-78.46,-152.17,False
3497.899,3500821,2019-09-08 11:06:07.445,-1.2267,0.0754,8.8769,-0.0053,0.0367,9.8065,-0.0064,-0.1118,0.0279999999999999,-25.37,-28.62,22.13,334.2,-78.45,-152.32,False
3498.0,3500922,2019-09-08 11:06:07.546,-0.1354,2.605,9.7216,-0.0217,0.0189,9.8065,0.4743,-0.0302,-0.0053,-25.75,-28.5,23.06,333.58,-78.8,-153.46,False
3498.099,3501021,2019-09-08 11:06:07.645,0.5145,-0.7882,11.6983,-0.0344,0.0163,9.8065,0.5357,-0.0173,-0.0266,-25.69,-27.87,23.38,334.62,-78.8,-152.58,False
3498.199,3501121,2019-09-08 11:06:07.745,2.3307,0.4187,8.1003,0.0248,-0.0092,9.8066,-0.4522,0.0073,0.0463,-25.5,-27.69,22.5,335.23,-78.5,-152.98,False
3498.3,3501222,2019-09-08 11:06:07.846,-1.1031,3.9082,9.051,0.0037,-0.0691,9.8063,-0.3709,0.1658,-0.1753,-25.87,-28.12,22.75,335.78,-78.23,-151.38,False
3498.399,3501321,2019-09-08 11:06:07.945,0.3622,1.6416,9.1232,-0.0459,0.0358,9.8065,0.2977,0.0442,0.0477,-25.56,-28.62,22.19,334.22,-78.26,-151.21,False
3498.499,3501421,2019-09-08 11:06:08.045,2.3764,-0.7207,10.6633,-0.0242,0.0093,9.8065,0.1366,0.0353,0.0786,-25.56,-27.56,23.81,338.69,-78.29,-150.26,False
3498.599,3501521,2019-09-08 11:06:08.145,-0.2493,1.3591,10.4506,0.0172,-0.0157,9.8066,-0.0819999999999999,0.0182,0.0632,-25.62,-27.62,23.81,338.46,-78.26,-150.44,False
3498.699,3501621,2019-09-08 11:06:08.245,-0.1627,0.5118,9.8199,0.0159,-0.0115,9.8065,-0.0967,-0.0581,0.0578,-25.12,-27.94,22.69,337.62,-78.08,-150.83,False
3498.799,3501721,2019-09-08 11:06:08.345,-0.9168,-0.6556,12.0246,0.0349,-0.0221,9.8065,0.2564,0.1956,-0.2267,-24.81,-28.56,22.19,334.19,-77.72,-152.0,False
3498.9,3501822,2019-09-08 11:06:08.446,3.631,1.1314,8.6655,0.0368,-0.0345,9.8065,0.034,0.1526,-0.0294,-24.87,-30.62,21.94,331.98,-77.71,-153.45,False
3499.0,3501922,2019-09-08 11:06:08.546,-1.6998,-2.3999,11.6147,-0.0442,0.0457,9.8064,0.0075,0.1169999999999999,-0.1946,-24.87,-30.06,23.81,336.69,-77.5,-152.38,False
3499.1,3502022,2019-09-08 11:06:08.646,1.5388,2.636,8.4011,0.018,-0.0215,9.8065,-0.1176,0.0905,-0.1576,-25.12,-28.75,23.5,337.82,-78.08,-151.82,False
3499.2,3502122,2019-09-08 11:06:08.746,0.0973,1.9759,8.3459,-0.05,0.0879,9.8061,0.0709,-0.0288,0.021,-25.06,-28.44,23.69,337.94,-78.05,-151.85,False
3499.3,3502222,2019-09-08 11:06:08.846,-1.5727,0.6358,9.1307,0.0031,-0.0029,9.8065,-0.1863,0.1759,-0.1475,-25.62,-28.25,23.56,336.08,-78.31,-152.44,False
3499.399,3502321,2019-09-08 11:06:08.945,1.4380000000000002,2.6745,9.104,-0.0237,0.0639,9.8063,0.1266,-0.0166,-0.0324,-25.37,-27.81,23.63,335.93,-78.74,-153.79,False
3499.499,3502421,2019-09-08 11:06:09.045,0.2693,3.0209,8.8024,-0.0334,0.0366,9.8064,-0.0067,0.0908,-0.0254,-25.19,-28.06,23.56,335.58,-78.6,-154.03,False
3499.6,3502522,2019-09-08 11:06:09.146,0.9851,1.0724,9.6462,0.0218,0.0084,9.8066,-0.1371,-0.0579999999999999,0.1279,-25.75,-27.81,23.44,332.47,-78.47,-154.26,False
3499.7,3502622,2019-09-08 11:06:09.246,1.6001,1.5095,7.8154,-0.0126,0.0107,9.8066,-0.2877,0.138,-0.1036,-25.62,-28.44,22.44,330.8,-78.66,-154.41,False
3499.799,3502721,2019-09-08 11:06:09.345,-1.4726,-0.2584,8.5001,-0.0247,0.0061,9.8066,-0.2471,-0.0808,0.032,-25.75,-28.94,22.56,334.02,-79.0,-153.04,False
3499.899,3502821,2019-09-08 11:06:09.445,-0.6999,4.2913,9.4045,-0.0385,0.0301,9.8064,0.0755,0.0684,0.1015,-26.12,-28.5,22.13,335.66,-79.64,-150.72,False
3500.0,3502922,2019-09-08 11:06:09.546,0.732,0.1565,10.0867,0.0882,-0.0306,9.8061,-0.2398,0.2372,-0.1213,-25.94,-28.12,22.94,337.62,-79.38,-150.28,False
3500.099,3503021,2019-09-08 11:06:09.645,3.0029,1.0754,11.7807,0.0435,-0.0681,9.8062,0.1859,-0.3819,0.2713,-26.56,-28.06,23.5,336.1,-78.8,-151.62,False
3500.199,3503121,2019-09-08 11:06:09.745,-1.9637,2.7896,7.6019,-0.075,0.0727,9.806,-0.3295,0.3494,-0.1516,-26.19,-28.0,23.13,337.58,-78.18,-149.86,False
3500.299,3503221,2019-09-08 11:06:09.845,-1.6314,0.0202,10.0431,-0.1119999999999999,0.0431,9.8058,0.0997,-0.0336,0.2502,-26.75,-27.69,23.31,339.75,-78.82,-147.28,False
3500.4,3503322,2019-09-08 11:06:09.946,-1.9551,-1.4516,8.8002,-0.0023,-0.0113,9.8066,0.1163,0.0449,0.0105,-26.37,-27.25,22.81,343.36,-78.56,-145.29,False
3500.5,3503422,2019-09-08 11:06:10.046,1.6584,0.3102,9.0882,0.0134,-0.0264,9.8065,0.1011,0.063,0.0273,-26.44,-26.75,22.81,343.67,-78.26,-144.95,False
3500.6,3503522,2019-09-08 11:06:10.146,0.7088,-1.2599,11.2176,0.0339,-0.0559999999999999,9.8064,-0.0602,-0.0106,0.0513,-26.81,-26.81,22.88,342.03,-78.04,-145.23,False
3500.7,3503622,2019-09-08 11:06:10.246,-0.24,2.0615,10.0455,0.0058,0.0194,9.8065,0.1851,-0.0958,0.0152,-26.19,-26.37,23.44,342.48,-77.77,-145.9,False
3500.799,3503721,2019-09-08 11:06:10.345,-0.1361,3.4166,11.0274,0.0012,0.0289,9.8065,0.2258,-0.2133,0.0377,-26.5,-25.5,23.63,342.96,-77.5,-146.8,False
3500.899,3503821,2019-09-08 11:06:10.445,0.8233,-0.5285,10.0046,-0.017,-0.0004,9.8066,0.2041,-0.0607,-0.0235,-28.69,-25.06,23.38,338.63,-77.61,-146.3,False
3500.999,3503921,2019-09-08 11:06:10.545,-1.396,0.2792,9.3107,-0.0013,0.0128,9.8066,-0.1106,-0.0879,-0.0768,-27.31,-25.75,22.31,339.87,-77.82,-145.77,False
3501.1,3504022,2019-09-08 11:06:10.646,0.3465,1.5727,10.3867,-0.0124,-0.0173,9.8066,0.0377,0.0253,-0.0404,-26.62,-26.5,22.88,341.44,-77.79,-145.76,False
3501.199,3504121,2019-09-08 11:06:10.745,-1.384,-0.1715,10.6037,-0.0156,-0.015,9.8065,0.1803,-0.0267,0.0875,-27.31,-26.56,23.81,343.07,-77.59,-145.51,False
3501.299,3504221,2019-09-08 11:06:10.845,0.6999,-0.0496,9.9313,0.024,-0.0244,9.8065,-0.0074,0.0069999999999999,0.0111,-27.75,-26.75,23.31,341.04,-77.44,-144.91,False
3501.4,3504322,2019-09-08 11:06:10.946,-0.6484,-0.7314,10.959,-0.0338,0.0056,9.8065,0.0645,0.0779,-0.1151,-27.69,-26.62,23.31,341.71,-77.49,-144.38,False
3501.5,3504422,2019-09-08 11:06:11.046,-0.2507,0.4546,10.4919,-0.0278,0.0196,9.8065,0.2106,-0.0335,-0.0188,-27.0,-26.94,23.38,343.7,-77.65,-143.75,False
3501.6,3504522,2019-09-08 11:06:11.146,0.2598,0.2434,9.7893,-0.0061,0.0048,9.8065,-0.0996,0.0634,-0.0172,-27.25,-27.37,23.19,343.52,-77.6,-143.88,False
3501.7,3504622,2019-09-08 11:06:11.246,-1.121,0.3433,9.9409,0.012,-0.0284,9.8065,-0.1339,0.0588,-0.0405,-27.06,-27.0,23.69,344.75,-77.43,-144.08,False
3501.799,3504721,2019-09-08 11:06:11.345,-0.6099,-0.7741,8.6122,-0.0259,0.0305,9.8065,0.0863,0.0657,-0.0513,-26.69,-27.06,23.69,344.57,-77.44,-144.23,False
3501.899,3504821,2019-09-08 11:06:11.445,0.181,0.7784,9.2117,-0.0024,0.0255,9.8066,0.0174,-0.0285,0.0465,-26.87,-26.19,23.69,344.05,-77.62,-144.8,False
3501.999,3504921,2019-09-08 11:06:11.545,-0.1856,-0.2715,10.707,-0.006,0.0121,9.8066,-0.1118,-0.0355,0.0221,-26.62,-26.94,23.31,342.53,-77.63,-144.7,False
3502.1,3505022,2019-09-08 11:06:11.646,-0.4185,0.4122,9.1814,0.0301,-0.0337,9.8065,-0.3345,0.2238,-0.275,-26.12,-27.06,23.25,342.95,-77.64,-145.37,False
3502.2,3505122,2019-09-08 11:06:11.746,0.135,0.0345,9.125,-0.0363,0.0497,9.8064,0.2369,0.1473,-0.0004,-26.31,-26.94,23.94,343.32,-77.78,-146.37,False
3502.299,3505221,2019-09-08 11:06:11.845,0.3373,-1.3916,9.3085,-0.0187,0.0433,9.8065,0.1519,-0.0376,0.2833,-26.0,-27.06,23.63,343.12,-78.24,-146.66,False
3502.399,3505321,2019-09-08 11:06:11.945,-0.5534,1.0574,10.5274,0.0016,-0.0069999999999999,9.8066,-0.0464,-0.0219,0.0231,-26.75,-27.56,23.5,342.71,-78.16,-145.86,False
3502.499,3505421,2019-09-08 11:06:12.045,-0.1185,1.7349,9.4145,-0.021,0.0095,9.8065,0.1393,-0.1037,0.0253,-27.0,-27.12,23.56,344.01,-78.29,-144.91,False
3502.599,3505521,2019-09-08 11:06:12.145,0.2991,-1.9589,11.2972,0.0309,-0.03,9.8065,0.0948,-0.0521,-0.0184,-26.87,-27.12,23.56,343.18,-78.01,-145.53,False
3502.699,3505621,2019-09-08 11:06:12.245,-0.0044,-1.7429,11.5253,0.0381,-0.0182,9.8065,0.1852,-0.078,0.0663,-26.81,-27.25,23.63,342.63,-78.07,-146.0,False
3502.8,3505722,2019-09-08 11:06:12.346,-1.2028,0.0658,10.9842,0.0004,0.013,9.8065,0.1602,-0.0624,0.0992,-26.62,-27.06,23.56,342.52,-78.27,-146.15,False
3502.899,3505821,2019-09-08 11:06:12.445,0.3367,0.6687,9.9178,0.0065,-0.0051,9.8066,-0.0997,0.0172,-0.0515,-27.12,-26.87,24.0,342.87,-78.12,-145.82,False
3502.999,3505921,2019-09-08 11:06:12.545,1.3529,-0.987,10.1566,0.0371,-0.0271,9.8065,-0.3093,0.0869,-0.0674,-26.5,-26.94,23.19,342.91,-78.21,-145.56,False
3503.099,3506021,2019-09-08 11:06:12.645,0.6643,0.9947,9.7849,0.069,-0.0707,9.8061,-0.4661,0.0608,-0.0768,-26.56,-27.25,23.13,340.76,-77.87,-146.24,False
3503.199,3506121,2019-09-08 11:06:12.745,0.8103,2.4641,9.7201,-0.0326,0.0441,9.8064,0.1564,0.0311,-0.1251,-26.44,-27.0,22.94,342.94,-78.18,-145.53,False
3503.3,3506222,2019-09-08 11:06:12.846,0.6964,1.0258,9.9263,-0.0027,0.0237,9.8066,-0.0124,-0.0708,-0.0613,-26.19,-26.94,23.25,342.07,-78.14,-146.24,False
3503.4,3506322,2019-09-08 11:06:12.946,0.0147,0.2417,9.1859,-0.0047,0.0275,9.8066,-0.0986,0.0072,-0.0047,-26.12,-26.87,22.88,341.19,-78.03,-146.94,False
3503.5,3506422,2019-09-08 11:06:13.046,-0.2803,0.6662,9.8534,-0.0334,0.0453,9.8064,0.0101,-0.0403,-0.03,-26.37,-26.81,23.38,341.57,-78.36,-146.73,False
3503.6,3506522,2019-09-08 11:06:13.146,0.7335,1.0035,9.5438,0.0579,-0.0338,9.8063,-0.1726,-0.1238,0.0344,-26.62,-27.44,23.31,340.32,-78.47,-146.8,False
3503.7,3506622,2019-09-08 11:06:13.246,-0.9856,-0.1642,10.4668,0.0141,-0.0085,9.8066,0.0398,0.0041,-0.0175,-26.37,-27.25,23.5,342.16,-78.34,-147.49,False
3503.8,3506722,2019-09-08 11:06:13.346,0.4421,0.5723,9.3444,-0.0114,0.0157,9.8066,0.0037,0.0825,-0.0537,-26.37,-27.69,23.63,341.48,-78.46,-147.99,False
3503.899,3506821,2019-09-08 11:06:13.445,0.6324,-0.7595,8.7349,-0.0046,0.017,9.8066,0.0258,-0.0523,0.1301,-26.75,-27.19,23.13,338.27,-78.49,-148.52,False
3503.999,3506921,2019-09-08 11:06:13.545,-1.0793,3.3669,9.8562,-0.031,0.0614,9.8064,0.225,-0.0407,0.0004,-26.44,-27.81,23.38,340.34,-78.15,-147.57,False
3504.099,3507021,2019-09-08 11:06:13.645,1.4625,1.1961,9.0696,-0.0388,0.0217,9.8065,0.341,0.0544,-0.0865,-25.81,-27.56,22.94,341.58,-78.64,-146.7,False
3504.199,3507121,2019-09-08 11:06:13.745,1.8757,0.7455,9.1775,0.0198,0.0034,9.8065,-0.2258,-0.0647,0.0342,-27.19,-27.75,23.06,340.8,-78.37,-146.25,False
3504.299,3507221,2019-09-08 11:06:13.845,-1.4851,0.4346,10.3857,-0.0071,0.0069,9.8066,-0.0688,-0.1264,0.1263,-26.69,-27.19,23.19,340.96,-78.37,-146.23,False
3504.399,3507321,2019-09-08 11:06:13.945,-0.2395,-0.1393,10.5247,0.0172,-0.013,9.8066,-0.2051,-0.0204,-0.0282,-26.31,-27.5,24.0,343.97,-78.19,-145.94,False
3504.499,3507421,2019-09-08 11:06:14.045,-0.4633,1.3146,8.4775,0.0221,-0.0128,9.8066,-0.2041,0.0189,-0.0289,-26.62,-26.87,23.13,341.7,-78.3,-145.59,False
3504.599,3507521,2019-09-08 11:06:14.145,-1.5545,1.4146,9.583,-0.0321,0.0088,9.8065,0.1625,0.0061,-0.0116,-26.44,-27.5,22.13,341.78,-78.32,-145.22,False
3504.7,3507622,2019-09-08 11:06:14.246,0.2552,3.1012,9.625,-0.0278,0.042,9.8065,0.1723,-0.123,0.0952,-26.81,-26.81,23.88,344.81,-78.56,-144.31,False
3504.8,3507722,2019-09-08 11:06:14.346,-0.315,-1.7215,11.0949,0.0488,-0.0485,9.8064,-0.1476,0.0027,0.0377,-27.06,-27.31,22.88,343.54,-78.44,-144.08,False
3504.9,3507822,2019-09-08 11:06:14.446,-2.4536,0.4995,10.9764,0.0023,0.0172,9.8066,-0.0049,-0.1181,0.1092,-27.0,-27.0,23.44,342.8,-78.48,-144.72,False
3505.0,3507922,2019-09-08 11:06:14.546,-0.2046,-1.4669,11.8482,0.0695,-0.0641,9.8062,-0.0306,0.0481,-0.1762,-26.69,-27.44,23.44,341.29,-77.93,-145.82,False
3505.1,3508022,2019-09-08 11:06:14.646,0.1661,-1.5673,11.5697,0.0627,-0.0141,9.8064,0.1289,-0.2184,0.1313,-26.75,-26.94,23.63,342.06,-78.19,-146.51,False
3505.199,3508121,2019-09-08 11:06:14.745,-0.0562,0.9034,9.8182,0.0141,0.0046,9.8066,-0.0797,-0.0503,0.0186,-26.44,-26.81,23.44,341.59,-78.35,-146.7,False
3505.3,3508222,2019-09-08 11:06:14.846,-0.2996,-0.2125,9.6873,0.0064,0.0083,9.8065,-0.0339,-0.0373,0.0013,-26.69,-26.94,23.69,341.27,-78.48,-147.26,False
3505.399,3508321,2019-09-08 11:06:14.945,0.106,1.272,9.2346,-0.0082,0.0091,9.8066,0.049,-0.0166,0.0189,-27.25,-26.37,23.75,341.08,-78.57,-147.54,False
3505.499,3508421,2019-09-08 11:06:15.045,-2.1377,1.3189,11.6439,-0.0117,-0.0022,9.8066,0.004,-0.0438,-0.0127,-26.12,-26.81,23.69,342.89,-78.59,-146.95,False
3505.599,3508521,2019-09-08 11:06:15.145,0.1942,0.1895,9.9044,0.0352,-0.0462,9.8064,0.3578,-0.0672,0.089,-26.87,-26.81,23.5,341.3,-78.88,-147.36,False
3505.699,3508621,2019-09-08 11:06:15.245,1.4594,-0.71,12.1139,-0.0175,-0.0058,9.8065,0.5523,-0.2489,0.0488,-26.44,-26.81,23.38,341.39,-78.51,-146.92,False
3505.799,3508721,2019-09-08 11:06:15.345,0.5883,-1.8928,11.4504,0.1042,-0.1233,9.8053,-0.5461,0.1693,-0.1524,-26.75,-27.0,24.25,343.18,-78.8,-145.74,False
3505.899,3508821,2019-09-08 11:06:15.445,-1.3922,1.0932,9.4953,0.1066,-0.109,9.8054,-0.3627,0.0272,0.0687,-26.81,-27.12,23.44,339.13,-77.89,-147.6,False
3506.0,3508922,2019-09-08 11:06:15.546,-1.0172,2.5238,9.2711,-0.0542,0.0524,9.8063,0.2003,-0.0327,0.1067,-26.56,-27.19,23.25,339.78,-77.93,-147.08,False
3506.099,3509021,2019-09-08 11:06:15.645,0.1002,-1.2168,9.3363,-0.0419,0.0328,9.8064,0.1358,-0.0082,0.036,-26.75,-26.56,23.5,342.47,-78.25,-146.18,False
3506.2,3509122,2019-09-08 11:06:15.746,0.5234,-0.7214,9.0995,0.0076,0.0107,9.8066,-0.1701,0.0339,-0.0948,-26.31,-27.19,23.69,343.28,-78.24,-146.53,False
3506.299,3509221,2019-09-08 11:06:15.845,-0.3451,1.1613,9.684,-0.0117,-0.0056,9.8066,-0.0311,-0.0038,0.0096,-26.69,-26.94,23.19,341.06,-78.37,-146.14,False
3506.4,3509322,2019-09-08 11:06:15.946,-0.2002,-0.3149,9.785,-0.0526,0.0501,9.8063,-0.0775,-0.0452,-0.0095,-26.19,-27.56,23.38,342.5,-78.11,-145.78,False
3506.5,3509422,2019-09-08 11:06:16.046,-0.4435,1.6809,9.8819,-0.0623,0.0496,9.8063,0.0656,-0.0858,0.0199,-27.06,-27.0,23.44,343.45,-78.49,-144.17,False
3506.599,3509521,2019-09-08 11:06:16.145,1.6099,-0.1696,10.3901,0.0504,-0.0292,9.8064,0.0293,-0.1385,0.132,-27.06,-27.31,23.38,343.61,-78.29,-143.99,False
3506.699,3509621,2019-09-08 11:06:16.245,-1.1965,-0.6886,12.1588,0.0495,-0.0799,9.8061,-0.0722,0.2234,-0.1344,-26.69,-26.69,23.25,342.16,-77.77,-145.05,False
3506.8,3509722,2019-09-08 11:06:16.346,-0.5928,2.205,9.6072,0.0746,-0.0678,9.806,-0.0525,0.1871,-0.1675,-26.94,-26.44,23.69,343.14,-77.85,-145.61,False
3506.9,3509822,2019-09-08 11:06:16.446,-3.1161,-0.6298,8.51,-0.0021,0.0772,9.8063,-0.0989,-0.1937,0.1358,-26.56,-26.81,23.19,340.37,-78.29,-146.7,False
3506.999,3509921,2019-09-08 11:06:16.545,1.3641,0.4151,8.3246,0.0087,0.0414,9.8065,0.0874,-0.1613,-0.0823,-26.31,-28.37,23.69,341.91,-77.97,-147.48,False
3507.1,3510022,2019-09-08 11:06:16.646,1.0015,-0.0146,8.3852,-0.0068,0.0178,9.8066,-0.0401,-0.0498,-0.126,-26.0,-28.06,23.63,340.69,-78.31,-148.6,False
3507.199,3510121,2019-09-08 11:06:16.745,-0.5417,1.4668,9.1794,-0.01,0.0129,9.8066,0.0085,-0.0582,0.0594,-26.37,-27.19,23.13,339.88,-78.54,-148.19,False
3507.3,3510222,2019-09-08 11:06:16.846,-0.9238,0.1422,10.2702,0.0008,-0.036,9.8065,-0.0226,0.123,-0.0008,-26.69,-27.56,23.13,339.91,-78.59,-147.07,False
3507.4,3510322,2019-09-08 11:06:16.946,-1.2177,2.5389,8.7932,-0.0271,0.0284,9.8065,-0.0326,0.0914,-0.0354,-26.81,-28.19,23.19,341.63,-78.59,-145.63,False
3507.499,3510421,2019-09-08 11:06:17.045,-0.8866,3.542,8.507,-0.0132,0.0149,9.8066,-0.1333,-0.023,0.0667,-26.5,-27.81,23.75,343.37,-78.34,-146.39,False
3507.6,3510522,2019-09-08 11:06:17.146,0.6487,-0.0183,8.362,0.0111,-0.0055,9.8065,0.3383,-0.0616,0.0097,-26.69,-27.31,23.75,341.99,-78.17,-146.56,False
3507.7,3510622,2019-09-08 11:06:17.246,1.1414,-1.6441,10.6358,-0.0238,0.0415,9.8065,0.2648,-0.0419,-0.0233,-26.56,-27.56,24.06,341.43,-78.34,-146.98,False
3507.8,3510722,2019-09-08 11:06:17.346,1.6352,-2.0233,9.2075,-0.046,0.0474,9.8064,-0.3838,-0.0942,-0.0433,-26.56,-27.75,23.56,341.55,-78.5,-146.93,False
3507.901,3510823,2019-09-08 11:06:17.447,-0.7229,-0.2486,8.7606,0.0525,0.0023,9.8065,-0.2937,-0.1122,0.1484,-25.69,-28.19,23.69,340.65,-78.61,-148.73,False
3507.999,3510921,2019-09-08 11:06:17.545,-1.8996,3.7773,8.7446,-0.0908,0.0987,9.8057,0.6807,-0.1761,0.1755,-26.0,-26.94,24.06,342.52,-79.0,-147.38,False
3508.099,3511021,2019-09-08 11:06:17.645,2.1086,-0.4853,10.4562,-0.0927,0.043,9.8061,0.5268,0.0608,-0.0777,-25.81,-27.25,23.5,341.75,-78.72,-147.95,False
3508.2,3511122,2019-09-08 11:06:17.746,-1.6263,-3.0201,11.3132,0.013,-0.0522,9.8064,-0.1309,0.2377,-0.2626,-26.25,-28.19,23.69,340.59,-78.57,-148.77,False
